locus,clump_id,es,p,fdr,gene_id,mutation_type,is_index,swissprot_id,swissprot_name
Acerv_scaffold_142-272128,Acerv_scaffold_142:clump_1,-1.3749603656874072,1.0641339447762354e-6,0.01983888191176377,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-194905,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031547,Non-Coding,FALSE,sp|Q8NHU2|CFA61_HUMAN,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=2 SV=3
Acerv_scaffold_142-194929,Acerv_scaffold_142:clump_2,-2.477670762256344,1.3792780573635032e-4,0.3562137841108618,Acer_00031547,Non-Coding,FALSE,sp|Q8NHU2|CFA61_HUMAN,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=2 SV=3
Acerv_scaffold_142-196942,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031547,Non-Coding,FALSE,sp|Q8NHU2|CFA61_HUMAN,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=2 SV=3
Acerv_scaffold_142-202109,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031547,Non-Coding,FALSE,sp|Q8NHU2|CFA61_HUMAN,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=2 SV=3
Acerv_scaffold_142-202147,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031547,Non-Coding,FALSE,sp|Q8NHU2|CFA61_HUMAN,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=2 SV=3
Acerv_scaffold_142-202338,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031547,Non-Coding,FALSE,sp|Q8NHU2|CFA61_HUMAN,Cilia- and flagella-associated protein 61 OS=Homo sapiens OX=9606 GN=CFAP61 PE=2 SV=3
Acerv_scaffold_142-206431,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-207859,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-208096,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-208443,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-209892,Acerv_scaffold_142:clump_2,-1.5706560129439122,0.00534643667015101,0.7807626987487222,Acer_00031552,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-210576,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031552,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-211079,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031552,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-211301,Acerv_scaffold_142:clump_2,-2.9087908637869773,7.587265432259013e-6,0.08206980277612372,Acer_00031552,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-213342,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031552,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-214868,Acerv_scaffold_142:clump_2,-2.9087908637869773,7.587265432259013e-6,0.08206980277612372,Acer_00031552,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-218792,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031552,Synonomous,FALSE,NA,NA
Acerv_scaffold_142-218861,Acerv_scaffold_142:clump_2,-2.9087908637869773,7.587265432259013e-6,0.08206980277612372,Acer_00031552,Synonomous,FALSE,NA,NA
Acerv_scaffold_142-220252,Acerv_scaffold_142:clump_2,-1.3983975935907074,0.01601060078807036,0.922285738420256,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-224442,Acerv_scaffold_142:clump_2,-1.4826471073002538,0.00981256893904568,0.8499779611395112,Acer_00031553,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-226728,Acerv_scaffold_142:clump_2,-2.7110786237092213,4.234941020918019e-5,0.1926011304201727,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-228909,Acerv_scaffold_142:clump_2,-1.5298204737043868,0.00713043593486915,0.8357288542552477,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-230071,Acerv_scaffold_142:clump_2,-2.669436891240825,1.9992340862847965e-5,0.13630960787406204,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-231414,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-232575,Acerv_scaffold_142:clump_2,-2.753686404950371,8.117676649579941e-6,0.08422378936758869,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-232915,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-232939,Acerv_scaffold_142:clump_2,-2.3892405029929114,1.0042163542930312e-4,0.3246424445350351,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-233793,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-234742,Acerv_scaffold_142:clump_2,-2.753686404950371,8.117676649579941e-6,0.08422378936758869,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-237637,Acerv_scaffold_142:clump_2,-1.4385040442671444,0.01440997681085235,0.9044790163314456,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-238051,Acerv_scaffold_142:clump_2,-3.1715462235120917,5.582799802314703e-7,0.01403371344923385,Acer_00031554,Non-Coding,TRUE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-241955,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-241971,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-245183,Acerv_scaffold_142:clump_2,-1.415551554107307,0.01066662154188864,0.8656679471261803,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-247503,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-247533,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-248105,Acerv_scaffold_142:clump_2,-1.1731685911713947,0.04673923694847222,0.9988872776430996,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-248452,Acerv_scaffold_142:clump_2,-1.3553915421501244,0.02167405504510699,0.950910306896902,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-249123,Acerv_scaffold_142:clump_2,-1.1731685911713947,0.04673923694847222,0.9988872776430996,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-249396,Acerv_scaffold_142:clump_2,-1.5376144931288551,0.01243908606388617,0.8843615393958109,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-249616,Acerv_scaffold_142:clump_2,-1.2611774968150535,0.02927721736017613,0.9946872755465171,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-249985,Acerv_scaffold_142:clump_2,-1.1731685911713947,0.04673923694847222,0.9988872776430996,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-250792,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-252391,Acerv_scaffold_142:clump_2,-1.1453196974849182,0.04283429744888554,0.9988872776430996,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-252397,Acerv_scaffold_142:clump_2,-1.0610701837753715,0.06252557886976814,0.9988872776430996,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-253348,Acerv_scaffold_142:clump_2,-1.327542648463648,0.019000229537878,0.9439518692135954,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-255998,Acerv_scaffold_142:clump_2,-2.841695310594031,3.2239588305004367e-6,0.05128957415937178,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-260119,Acerv_scaffold_142:clump_2,-1.415551554107307,0.01066662154188864,0.8656679471261803,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-275109,Acerv_scaffold_142:clump_2,-0.8904232652473298,0.06967621692959276,0.9988872776430996,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-225470,Acerv_scaffold_142:clump_3,-1.0464240495503083,0.00246372369981038,0.6934080909968328,Acer_00031553,Synonomous,FALSE,NA,NA
Acerv_scaffold_142-228093,Acerv_scaffold_142:clump_3,-0.7942855672300267,0.01601457740746442,0.9224702745464274,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_142-261108,Acerv_scaffold_142:clump_3,-0.6996756659243515,0.02706064631375688,0.9946872755465171,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-262712,Acerv_scaffold_142:clump_3,-1.969026437276284,8.56325987339561e-7,0.01702898421683324,Acer_00031554,Non-Coding,TRUE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-268788,Acerv_scaffold_142:clump_3,-1.781808944622872,2.3688175070544056e-4,0.38500582880251694,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_142-269233,Acerv_scaffold_142:clump_3,-1.7719462216036168,2.3066366125333584e-4,0.38500582880251694,Acer_00031554,Non-Coding,FALSE,sp|C0HL13|LRP2_PIG,Low-density lipoprotein receptor-related protein 2 OS=Sus scrofa OX=9823 GN=LRP2 PE=1 SV=1
Acerv_scaffold_15-1662829,Acerv_scaffold_15:clump_1,2.159189490063677,2.59519532212166e-4,0.38500582880251694,Acer_00009317,Non-Coding,FALSE,NA,NA
Acerv_scaffold_15-1666490,Acerv_scaffold_15:clump_1,2.3939868163222404,7.085876377796662e-5,0.2562008113390949,Acer_00009317,Non-Coding,FALSE,NA,NA
Acerv_scaffold_15-1666490,Acerv_scaffold_15:clump_1,2.3939868163222404,7.085876377796662e-5,0.2562008113390949,Acer_00009318,Non-Coding,FALSE,sp|Q9H095|DRC9_HUMAN,Dynein regulatory complex protein 9 OS=Homo sapiens OX=9606 GN=IQCG PE=1 SV=1
Acerv_scaffold_15-1680128,Acerv_scaffold_15:clump_1,2.7066402929210773,2.91677801396972e-6,0.04767397747693418,Acer_00009317,Non-Coding,TRUE,NA,NA
Acerv_scaffold_15-1680128,Acerv_scaffold_15:clump_1,2.7066402929210773,2.91677801396972e-6,0.04767397747693418,Acer_00009318,Non-Coding,TRUE,sp|Q9H095|DRC9_HUMAN,Dynein regulatory complex protein 9 OS=Homo sapiens OX=9606 GN=IQCG PE=1 SV=1
Acerv_scaffold_15-1690861,Acerv_scaffold_15:clump_1,2.091645034605288,1.1439495582769136e-4,0.34425112366329896,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_15-1700392,Acerv_scaffold_15:clump_1,1.7747545363345223,0.01385025180991676,0.8973040968144185,Acer_00009321,Non-Coding,FALSE,sp|Q92051|CAHZ_DANRE,Carbonic anhydrase OS=Danio rerio OX=7955 GN=cahz PE=1 SV=2
Acerv_scaffold_15-1721519,Acerv_scaffold_15:clump_1,1.9532666482797605,0.0068221909419183,0.8357288542552477,Acer_00009325,Non-Coding,FALSE,sp|P54106|ICLN_XENLA,Methylosome subunit pICln OS=Xenopus laevis OX=8355 GN=clns1a PE=2 SV=1
Acerv_scaffold_21-1164524,Acerv_scaffold_21:clump_1,-1.5174754530941097,0.00204010976366357,0.6878365769562914,Acer_00012002,Non-Synonomous,FALSE,NA,NA
Acerv_scaffold_21-1164565,Acerv_scaffold_21:clump_1,-2.023925107538277,7.565448767551205e-6,0.08206980277612372,Acer_00012002,Synonomous,FALSE,NA,NA
Acerv_scaffold_21-1164619,Acerv_scaffold_21:clump_1,-2.110981712937822,2.1605202052137325e-6,0.03736027900252244,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_21-1167521,Acerv_scaffold_21:clump_1,-1.77632053374998,2.833175152514316e-4,0.3921633716966237,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_21-1167563,Acerv_scaffold_21:clump_1,-1.806542996709569,1.8315739855689225e-4,0.38500582880251694,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_21-1168100,Acerv_scaffold_21:clump_1,-2.2694779542867205,5.55987412736928e-7,0.01403371344923385,NA,Non-Coding,TRUE,NA,NA
Acerv_scaffold_21-1168207,Acerv_scaffold_21:clump_1,-2.218332315205358,1.2003540110986797e-6,0.02181118736887832,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_21-1168256,Acerv_scaffold_21:clump_1,-1.8690176551181308,1.2256323401229328e-4,0.34425112366329896,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1251495,Acerv_scaffold_42:clump_1,-1.4247698913578268,0.00270638204430481,0.6934080909968328,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1251508,Acerv_scaffold_42:clump_1,-1.6873633165211792,4.219053988581197e-4,0.472965295586185,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1251587,Acerv_scaffold_42:clump_1,-1.1871547655815309,0.02213903706871477,0.950910306896902,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1252269,Acerv_scaffold_42:clump_1,-1.5334516640030662,0.00213797718856422,0.6878365769562914,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1252596,Acerv_scaffold_42:clump_1,-1.6526902866764244,8.929407570603129e-4,0.5950531065684499,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1253156,Acerv_scaffold_42:clump_1,-2.0140623845190215,1.181688520072992e-5,0.10367283564275089,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1253187,Acerv_scaffold_42:clump_1,-1.4648377131654122,0.00203165066314558,0.6878365769562914,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1253203,Acerv_scaffold_42:clump_1,-1.8259786640021531,1.0269892448717972e-4,0.32763867629590987,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1253335,Acerv_scaffold_42:clump_1,-2.0140623845190215,1.181688520072992e-5,0.10367283564275089,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_42-1254912,Acerv_scaffold_42:clump_1,-2.1552351589094405,2.2772176986837652e-6,0.03881569618096733,Acer_00019079,Non-Coding,TRUE,NA,NA
Acerv_scaffold_42-1254951,Acerv_scaffold_42:clump_1,-1.982874930949967,2.179085583474009e-5,0.1405411259076405,Acer_00019079,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1949650,Acerv_scaffold_8:clump_1,-2.682132623648687,6.120702319756143e-7,0.01403371344923385,NA,Non-Coding,TRUE,NA,NA
Acerv_scaffold_8-1950410,Acerv_scaffold_8:clump_1,-1.219811786024222,0.05921464274709956,0.9988872776430996,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1952066,Acerv_scaffold_8:clump_1,-1.3397365266208503,0.02900774035389573,0.9946872755465171,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1952146,Acerv_scaffold_8:clump_1,-2.47781512100842,9.346443258534612e-6,0.0875465550663607,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1952389,Acerv_scaffold_8:clump_1,-1.7002040572277122,0.00843330077812554,0.8499779611395112,NA,Non-Coding,FALSE,NA,NA
Acerv_scaffold_8-1985855,Acerv_scaffold_8:clump_1,-2.3223596072323756,1.9799221670221193e-6,0.03474082076966344,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1986833,Acerv_scaffold_8:clump_1,-2.073673446863784,9.446497457068462e-5,0.3122227031817327,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1986983,Acerv_scaffold_8:clump_1,-2.073673446863784,9.446497457068462e-5,0.3122227031817327,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1990331,Acerv_scaffold_8:clump_1,-2.234350701588716,5.5684214861691086e-6,0.06779644072414745,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1991660,Acerv_scaffold_8:clump_1,-2.234350701588716,5.5684214861691086e-6,0.06779644072414745,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1992840,Acerv_scaffold_8:clump_1,-2.234350701588716,5.5684214861691086e-6,0.06779644072414745,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1997929,Acerv_scaffold_8:clump_1,-2.1352522434501795,4.948605484594213e-5,0.2115697398642272,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2000935,Acerv_scaffold_8:clump_1,-2.4107637002665463,6.638648450157523e-7,0.01403371344923385,Acer_00005579,Synonomous,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-2010245,Acerv_scaffold_8:clump_1,-2.532684795082949,3.1233432526863203e-6,0.05036036453290171,Acer_00005579,Non-Coding,FALSE,sp|O54774|AP3D1_MOUSE,AP-3 complex subunit delta-1 OS=Mus musculus OX=10090 GN=Ap3d1 PE=1 SV=1
Acerv_scaffold_8-1930268,Acerv_scaffold_8:clump_2,1.5280072782934728,1.2191746939583144e-4,0.34425112366329896,Acer_00005575,Non-Coding,FALSE,sp|Q96RW7|HMCN1_HUMAN,Hemicentin-1 OS=Homo sapiens OX=9606 GN=HMCN1 PE=1 SV=2
Acerv_scaffold_8-1953748,Acerv_scaffold_8:clump_2,1.8142532126247557,3.988216201094508e-4,0.458439688997604,Acer_00005576,Non-Synonomous,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1953798,Acerv_scaffold_8:clump_2,1.8142532126247557,3.988216201094508e-4,0.458439688997604,Acer_00005576,Synonomous,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1955794,Acerv_scaffold_8:clump_2,2.1923545075384094,2.2110381038920213e-7,0.01403371344923385,Acer_00005576,Non-Coding,TRUE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1956090,Acerv_scaffold_8:clump_2,1.6442843628587434,2.714407045428071e-5,0.16781026926244713,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1956406,Acerv_scaffold_8:clump_2,2.1923545075384094,2.2110381038920213e-7,0.01403371344923385,Acer_00005576,Non-Synonomous,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1957400,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1958400,Acerv_scaffold_8:clump_2,1.7854571372491608,3.4662790255487704e-5,0.1838153902132411,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1958719,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1958754,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1960016,Acerv_scaffold_8:clump_2,2.536687844847947,6.70419427478096e-7,0.01403371344923385,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1960312,Acerv_scaffold_8:clump_2,1.6175007742456955,2.0963954915444853e-5,0.13743669357495425,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1960504,Acerv_scaffold_8:clump_2,1.6442843628587434,2.714407045428071e-5,0.16781026926244713,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
Acerv_scaffold_8-1961645,Acerv_scaffold_8:clump_2,1.5031115884683244,1.0997349998031316e-4,0.34425112366329896,Acer_00005576,Non-Coding,FALSE,sp|P23468|PTPRD_HUMAN,Receptor-type tyrosine-protein phohatase delta OS=Homo sapiens OX=9606 GN=PTPRD PE=1 SV=2
